id,title,text_snippet,ground_truth
6a1ce846c4cdf28e6af027743788036d,Road crash in Haryana leaves three dead,"Three friends were killed when their car rammed into a tree in Gagan Kheri village here, police said on Sunday. HT Image  Pawan alias Pony, Nishu and Jaideep, who were aged around 25, were returning home after buying new clothes for a wedding when the accident took place on Saturday evening, police said.  Know the latest trending news with HT. Read detailed articles here  The three were pulled out of the car by passersby and rushed to Hansi Civil",1
cbcc6972fd7882730cca543f7d694b23,Five-year-old girl crushed to death by school bus in Gkp dist,"A five-year-old girl died after she came under the wheels of her school bus in Gorakhpur district’s Campierganj, police said. The incident took place on Thursday evening when she was getting off the bus. (For representation)  She was a class 1 student at RS International School in Daulatpur and daughter of one Akhilesh Yadav from Rasu Khor area. Superintendent of police Jitendra Kumar confirmed that 20 students were on the bus when the incident t",1
05c290ead3b5ed7ed5d343c691b55a5f,"Mumbai's potholes claim another life, Virar teacher falls off scooter, dies","A 57-year-old teacher died on Thursday after falling off her two-wheeler while riding through a pothole-ridden patch at Jakat Naka in Virar West. 57-year-old Virar teacher falls off scooter due to potholes, dies  The police said the accident occurred on Thursday morning when the woman was on her way to the school where she worked. She succumbed to her injuries late on Thursday. The victim, identified as Teressa Lopez, was a resident of the Agashi",1
82b6efd51603bc447b8b5658450bec31,"Uttar Pradesh: 2 killed, 16 injured as double-decker sleeper bus collides with truck in Hathras","At least two people were killed and 16 other injured after a double-decker sleeper bus collided with a truck near Toli village of Thana Sikandrarao in Uttar Pradesh's Hathras on Thursday morning, district magistrate Ashish Kumar said. The incident took place near Toli village of Thana Sikandrarao in Uttar Pradesh's Hathras on Thursday morning, (ANI)  Chief minister Yogi Adityanath took cognizance of the Hathras incident and directed the officials",1
1a2b7a466ac7e699f2e93f24c487d88c,"Man killed, parents hurt after vehicle hits 3-wheeler near Iffco Chowk","Gurugram: A 26-year-old man was killed and his parents were severely injured after the auto rickshaw in which they were travelling was hit by a speeding heavy vehicle near Iffco Chowk, police said on Wednesday. Investigators identified the deceased as Mukhtar Ansari while the injured people were his father Nasir Ansari, 50, and mother Kamrun, 48. The family have been living at Sirhaul in Sector-17 for the last two decades. (Representational Image",1
111075d2d72663550035e12269af081d,‘Negligence of BJP govt’: Akhilesh Yadav on Agar-Lucknow Expressway accident,"Samajwadi Party president Akhilesh Yadav on Wednesday said that the Bharatiya Janata Party-led government in Uttar Pradesh was responsible for the death of 18 people in the accident on the Agra-Lucknow Expressway. Mangled remains of a bus being towed after an accident, in Unnao district. (PTI)  Yadav questioned the safety measures on the expressway and said the incident should be investigated.  Know the latest trending news with HT. Read detailed",1
1e54fd973081454c084bf875790278f7,"UP: 18 killed, 19 injured as bus from Bihar to Delhi rams into milk tanker on Lucknow-Agra Expressway in Unnao","At least 18 people died, and 19 were injured as a sleeper bus rammed into a milk tanker on the Lucknow-Agra expressway in Uttar Pradesh's Unnao district on Wednesday morning. UP: 18 killed, 17 injured as bus from Bihar to Delhi rams into milk tanker on Lucknow-Agra Expressway in Unnao(Haidar Naqvi )  The incident took place near Gadha village when the bus travelling from Bihar to Delhi collided with the tanker while attempting to overtake. The im",1
e61d347cd3cdcce595a18c341be1e1fa,Three charred to death in Kurukshetra accident,"Three people died, while one was seriously injured when their car caught fire after allegedly hitting a truck near Pehowa town of Kurukshetra district, police said on Tuesday. Officials said that the accident occurred on Monday night when as Gaurav, 20, and Aditya, 21, both residents of Rothak and Nitesh, 18, of Sonepat died. (iStock)  Officials said that the accident occurred on Monday night when as Gaurav, 20, and Aditya, 21, both residents of",1
dd012fe6aeed34095a92f0cd73cd29ff,"Three of family killed, as many injured in car crash in Kishtwar","Three members of a family were killed and three others injured when their car veered off the road and plunged into a gorge in Dachhan area of Kishtwar district on Tuesday. The injured are undergoing treatment at the Kishtwar district hospital. (File)  Dachhan SHO inspector Nazir Ahmed said, “The accident took place near Hori Nallah in Dachhan in which three members of a family were killed and three others injured.”  Know the latest trending news",1
a11a9fc01279edc69ba7defd30e33c18,"Mumbai BMW hit-and-run: Woman dragged for 1.5 km by Mihir Shah, then… | What police reveal chilling details","Mumbai BMW hit-and-run case updates: In the Mumbai BMW hit-and-run case, victim Kaveri Nakhwa was run over by accused Rajrishi Bidawat just before Bandra-Worli Sea Link after being dragged there by main accused Mihir Shah as the two fled, the police investigation has found, news agency PTI reported. Mihir Shah's father and Palghar Shiv Sena leader Rajesh Shah took active part in ensuring his son's escape.  An official told PTI that Mihir Shah's f",1
b0188b97f569f9d887f4bb224397964a,"Rajasthan: State roadways bus rams into trailer, 3 members of a family killed","Three members of a family from Delhi were killed, while 11 other sustained critical injuries after a Rajasthan Roadways bus rammed into a trailer in the wee hours of the day in Jaipur. The damaged bus and trailer after the accident on Monday in Shahpura, Rajasthan. (HT Photo)  The accident took place early in the morning around 4am on Monday on the Delhi-Jaipur national highway in Shahpura police station limits.  Know the latest trending news wit",1
6dc6b76766031b06791cf0639cf7999c,"Mumbai BMW crash: Mihir Shah still at large; father, companion arrested | Top updates","Hours after a speeding BMW mowed down a woman in Mumbai's Worli, the police have arrested the second person who was in the car during the accident. The alleged driver Mihir Shah, is still at large. Worli hit and run case BMW car standing at premises of worli police station and police official inspecting car at parking stand of worli police station, at Worli, in Mumbai, India, on Sunday, July 07, 2024. (Photo by Bhushan Koyande/HT Photo)  A woman",1
07a95665ec4c614af7c881a528fb6cc7,"Woman killed, 1 hurt after being run over by tractor","A woman died and a motorcyclist from whom she had possibly taken lift was injured after being run over by a tractor carrying construction and demolition waste at Rajiv Nagar in Sector 12 on the evening of July 1, police reported on Saturday, adding that the driver was trying to overtake the motorcycle. Efforts to identify the deceased woman are ongoing. The motorcyclist fled the scene with her belongings. (File Photo)  According to police, the in",1
f0d5172a09ec2c335256cc7828bab2ff,48-yr-old motorcyclist run over by truck in Noida road crash,"A 48-year-old motorcyclist was killed after being run over by a truck in Noida’s Sector 8 on Friday afternoon, said senior police officers, adding that the errant vehicle that hit the man fled the scene without stopping to help the man. The ITMS [intelligent traffic management system] cameras have captured the incident wherein the truck can be seen hitting the bike, efforts are being made to find the unidentified errant truck driver. (Representat",1
1a30b4de002dea61ad8b5f3116b173b4,Pune Porsche accident: Teen driver submits road safety essay as part of bail conditions,"The 17-year-old driver involved in a crash that claimed the lives of two software engineers in Pune on May 19, submitted a 300-word essay on road safety on Wednesday to the Juvenile Justice Board fulfilling part of his bail conditions. The minor, three months short of his 18th birthday, had been driving his father’s unregistered Porsche while under the influence of alcohol when he knocked down. (PTI)  In the hand-written essay the boy speaks of t",1
9071616bd492305248b3c77d2640e97f,Major mishap averted in Pimpri-Chinchwad; locals rescue 70 students from school bus,"As many as seventy students travelling in a school bus had a close shave after the vehicle veered off road towards Indrayani River at Dabhade Sarkar Chowk in Pimpri Chinchwad at 3.45 pm on Thursday. However, alert citizens rushed to the rescue of the students trapped inside the school and evacuated them to safety. (REPRESENTATIVE PIC)  According to the local police, the driver at the wheels lost control of the school bus belonging to Lokseva Engl",1
0fe8892ae7ae7ae035504caf07742ba1,Hathras stampede: UP to compensate devotees from three other states too,"Devotees killed in the accident in Hathras on Tuesday include those from Uttar Pradesh as well as three other states. These include devotees from Madhya Pradesh, Haryana and Rajasthan. The state government will provide financial assistance to the families of all the deceased, a government spokesperson said. UP CM Yogi Adityanath meeting people injured in the Hathras incident in hospital . (CM’s office X handle)  Among those from Uttar Pradesh who",2
29047b5ccb69dc8d901e03d1fb46027d,Five killed in road mishap on Pune Solapur highway,"Five person were killed, and one was seriously injured after a speeding car they were travelling in plunged into a roadside drainage pit as the driver lost control amid rains. As per police information, a group of six people from NarayanKhed in Telangana were travelling to Hyderabad when they met with an accident. (HT PHOTO)  The accident occurred on Pune-Solapur highway at around 3 pm near Dalaj No 2 village in Indapur tehsil. As per police info",1
804669a3503965c9aaa3e71a02294393,"Warning board on Karnataka highway spills laughs on the internet. ‘Wrongly translated,’ say users","An emergency sign board installed on a highway near Karnataka’s Kodagu has caught the attention of the internet. The sign board's true translation from Kannada to English left everyone in splits. Warning board on Karnataka highway spills laughs on the internet  Also Read - Dash camera saves car owner from road rage incident in Bengaluru, police responds. VIDEO  Know the latest trending news with HT. Read detailed articles here  An X handle called",3
26d0ab42ced6975160384966a3551719,"24-year-old dies, friend injured after truck hits their scooter in Ludhiana","A 24-year-old man died while his friend suffered injuries after an over-speeding truck hit their scooter near Lajpat Nagar of Basti Jodhewal on Saturday evening. The victim was riding pillion on a scooter while his friend was driving. The driver managed to escape from the spot leaving the vehicle there. The passersby gave him a chase, but he fled. (iStock)  The driver managed to escape from the spot leaving the vehicle there. The passersby gave h",1
94866a7e7000db3d771930729dad799f,"7 killed, 3 injured as two vehicles collide on Samruddhi Expressway near Jalna","Nagpur: At least seven people were killed and three suffered serious injuries in a collision between two vehicles on the Nagpur-Mumbai Expressway, also known as the Samruddhi Expressway near Maharashtra’s Jalna district, late Friday night, police said. The injured were shifted to the government-run district hospital in Jalna, where three persons are reported to be in critical condition (Twitter Photo)  According to the Jalna Police, the accident",1
f8cd6fabef78a163a4c6b1700d5012fa,Class 8 student crushed to death by trailer in Palghar,"PALGHAR: A 14-year-old student was crushed by a speeding trailer in Palghar district when he was on his way to school on Friday. The deceased, Nikhil Kaluram Girhane, is a class 8 student of Gramin Shramik Sikshan Vibhag High School at Lalonde village. Nikhil Kaluram Girhane.  The incident occurred at around 10.30am when Girhane, along with other students, was walking to the school located at Nagzari Naka, which is a few kilometres away from his",1
0f4bdb3103558ab28dbd08147f53dd2f,53-year-old traffic cop run over by dumper,"Navi Mumbai: A 53-year-old traffic constable was killed by a speeding dumper in Panvel on Friday morning. The incident occurred when Arun Shamrao Karle travelled to Panvel City on his two-wheeler with his wife, Anita Arun Karle, 52. Karle’s wife also sustained serious injuries. Arun Shamrao Karle, 53.  A case has been registered with Khandeshwar police against dumper driver Ravi Prakash Chaudhary, 24.  Know the latest trending news with HT. Read",1
27f11e525935de2ecf63d91b851b8b41,"15 killed as van rams into truck in Karnataka, police suspect driver dozed off","Fifteen people, including three members of a family, were killed and two were injured after a van they were travelling in collided with a truck in Haveri district of Karnataka early on Friday, police officials said. The van was ferrying 17 people when the accident occurred.  While police suspect that the driver of the van, which was travelling at high speed, dozed off at the wheel, a detailed probe is underway, the officials said. The truck drive",1
dd290350abf5f0e59f193318643b4241,13 killed after vehicle rams into stationary truck in Pune-Bengaluru highway,"Thirteen people, including two children, were killed while four others got injured after their vehicle rammed into a stationary truck on the Pune-Bengaluru National Highway No. 4 in Karnataka’s Haveri district. They were returning home after visiting several pilgrimage sites in Maharashtra and Karnataka. (Representative file photo)  Haveri superintendent of police (SP), Anshukumar said that all the deceased and injured were residents of Badravati",1
c2ae956008c3b07934ee5572e1890425,Kidnap attempt in Chandigarh falls flat as accused’s bike crashes on road,"A kidnapper’s notorious plans fell flat after he met with an accident while trying to escape with a seven-year-old girl whom he had lured on the pretext of buying her a box of sweets in Kaimbwala village on Tuesday evening. The accused, Rohit, a native of Uttar Pradesh, has been living in Chandigarh for the past few days and faces multiple cases. (HT Photos)  Police have arrested the accused, identified as Rohit, 35, a taxi driver, residing in Da",1
e241ecfe941e7fb63766db1e7bc0a5d6,12-year-old injured as school bus hits flyover railing,"MUMBAI: A 12-year-old boy along with two other students sustained injuries after the school bus they were travelling in met with an accident on JJ Flyover on Wednesday morning. According to Pydhonie police, the driver lost control while overtaking another vehicle and crashed into bridge railing. The injured boys received treatment at JJ Hospital and were discharged shortly thereafter. HT Image  The incident occurred as the school bus, collecting",1
ac0597f1be756c55c12a9bf008ae2966,Kerala train passenger dies after upper berth seat allegedly 'falls' on him,"In a bizarre accident, a 60-year-old male passenger from Kerala died of injuries, after an upper berth allegedly ‘fell’ on him due to improper chaining by a fellow passenger, news agency PTI reported. The Railways clarified that the upper berth seat fell due to improper placement of chain. (Representative image)(AFP File Photo)  The victim Ali Khan CK was travelling to Agra with his friend in the sleeper coach of Ernakulam-Hazrat Nizamuddin Mille",2
62e647bbe065ed921a3309f6c0238149,"Pune Porsche accident: HC orders release of accused teen, to be in custody of aunt","Pune Porsche accident: The Bombay high court on Tuesday ordered the release of the accused juvenile from the observation home. Porsche crash incident has raised concerns among youngsters in Pune, creating an atmosphere of shock and caution, especially among those who frequent pubs and bars to exercise caution on roads. (HT FILE)(HT_PRINT)  A Porsche, allegedly driven by a 17-year-old boy under the influence of alcohol, fatally struck two motorbik",3
da16bf53efa7b9a52b9589fe8efe7b22,11-year-old boy from Punjab dies after toy train overturns at Chandigarh mall,"Shahbaz Singh, an 11-year-old boy from Punjab’s Shaheed Bhagat Singh Nagar district, died when a compartment of the toy train he was riding overturned at Elante Mall in Chandigarh on Saturday, police said. Shahbaz Singh, an 11-year-old boy from Punjab’s Shaheed Bhagat Singh Nagar district, died when a compartment of the toy train he was riding overturned at Elante Mall in Chandigarh on Saturday. (HT file photo)  In his statement to the police, Ja",2
36c1472639635d261a0c1fb5ecde51d2,Family alleges negligence after PMPML bus mows down 21-yr-old,"The police filed a first information report (FIR) on Saturday after a 21-year-old man died after coming under the wheels of a Pune Mahanagar Parivahan Mahamandal Ltd (PMPML) bus at the Mahatma Gandhi Bus Stand in Pulgate on June 13. The incident took place at around 9.30 pm when the deceased, identified as Yash Vishnu Kasbekar, came under the wheels of the public transport utility bus when its driver was reversing the vehicle. (Getty Images/iStoc",1
de080c80bf2255808868c52bb97d239f,Driver Killed as truck hits auto in Mankhurd,"MUMBAI: A 22-year-old autorickshaw driver was killed in an accident when a truck crashed into his three-wheeler near the Vashi check post in Mankhurd. The incident occurred as the truck driver, heading towards Navi Mumbai at high speed, lost control. Following the accident, the driver fled the scene but was later apprehended by the Mankhurd police for rash and negligent driving. The deceased has been identified as Laxman Kumar Yadav. HT Image  Ac",1
4167a5862674bb1f9c20dbfb0ff814e5,Himachal: 4 killed in HRTC bus accident in Shimla’s Jubbal sub division,"Four people, including the driver and the conductor of a Himachal Pradesh Road Transport Corporation (HRTC) bus, died when it met with an accident in Jubbal sub division of Shimla district on Friday. The Himachal Pradesh Road Transport Corporation (HRTC) bus that met with an accident in Jubbal sub division of Shimla district on Friday. (X)  “The accident took place at 6.45am after the bus overturned on the road. In all, there were five passengers",1
6a88bfac149c785909cc65eb9b65b72a,42-year-old pedestrian killed after being struck by speeding rickshaw in Malad West,"MUMBAI: A 42-year-old pedestrian was killed after an autorickshaw hit him at high speed in Malad West on Wednesday night. The accident occurred at 9pm near Mith Chowki junction when the man, identified as Wasim Ansari, was walking home after meeting his relatives. HT Image  The Malwani police officers said that the impact of the crash was so strong that the man was flung several feet into the air before hitting his head on the pavement.  Know the",1
0372c6ee5f9f81fd4d9de3239274aee5,Italy: Indian labourer Satnam Singh with severed arm dies after being left on road; embassy reacts,"An Indian farm labourer working in Italy's Latina died on Wednesday after being left by the road following an accident that severed his arm, a minister said, condemning an ""act of barbarity"". Satnam Singh was injured on Monday while working on a farm in Latina, a rural area south of Rome that is home to tens of thousands of Indian migrant workers, news agency AFP reported. Latina is a rural area south of Rome where thousands of Indian migrant wor",2
4319174498d4be26d790a0ca19b07d9a,Kanchanjunga Express accident: Critical safety and tech issues that need to be addressed,"The recent accident of a freight train rear-ending the Kanchanjunga Express and the consequent fatalities have brought to light — once again — the vulnerability to unsafe events in the Indian Railways (IR). While IR is in the mode to run more and more trains and expand the network, the emphasis on safety (and other customer-facing attributes like cleanliness and hygiene, punctuality, and convenience) needs greater attention. Let us examine the va",2
ad7fc82d810e8e26a6b28338f907c1b8,Pune police submit investigation report to JJB,"Pune city police have submitted an ‘investigation report’ to the ‘Juvenile Justice Board’ (JJB) covering details of the accident, officials said on Tuesday. Assistant Police Commissioner of Police (ACP) Sunil Tambe said the police submitted a report to the JJB on Saturday. Initially, JJB was criticised over the release of the minor on bail with certain terms and conditions like writing an essay and performing traffic duty with traffic police. (HT",3
feb440516ebad061697c4cc6329e97f3,"5 women killed, 2 injured after being hit by truck in Solapur","Five women were killed and two others injured after they were run over by a speeding truck in Solapur district on Tuesday. According to the Solapur rural police, the accident took place in Bandgarwadi village on the Pandharpur-Atpadi Road around 3.45 pm. According to the police, the deceased are residents of Katphal village in Baramati taluka of Pune District. Five women died on the spot, while two victims are in critical condition and currently",1
6fd31afb3902bf01ee1988bd4aaad798,"Man killed after biker skids, luxury car runs over him","A 41-year-old man died after he came under the wheels of a Mercedes at Golf Course Chowk at Yerawada at around 1:30 pm on Tuesday, police officials said. A case has been registered against the driver of the car under Sections 279, 304 (a) of the Indian Penal Code (IPC) and other relevant sections. (VIDEO GRAB)  The deceased has been identified as Kedar Mohan Chavan associated with a logistics firm.  Know the latest trending news with HT. Read det",1
d84ec2a3d22caa446e128dfe61e79a92,Three killed in Kapurthala road mishap,Three youths were killed in a road accident at Tibba village of Kapurthala district late night on Monday. The deceased have been identified as Chand Kumar and Davinder Singh of Talwandi Chaudharian village and Sahil Kumar of Bidhipur village of the district. All the deceased were in their 20s. Police said the accident took place on the Sultanpur Lodhi-Talwandi road when a motorcycle and a scooter collided with each other. They suffered head injur,1
7bf7f8b1d021e17390b79fc2a4f4a334,"Woman, 23, plunges 300 feet to death while reversing car near Maharashtra valley. Horrific video emerges","A 23-year-old woman died on Monday, June 17, in Chhatrapati Sambhajinagar, Maharashtra. According to a police official, her car was in reverse gear when she accidentally pressed the accelerator, causing the vehicle to plunge into a valley. The woman was driving this car before she fell into the valley.(X/@Vijay Kumbhar)  The Khutabad police station official said that the incident took place in Sulibhanjan area in the afternoon and the woman has b",1
d376a7340571143178a7cc9112934d9e,"Kanchanjunga Express accident in Bengal: Several trains cancelled, diverted; repair work continues","Several trains were cancelled or diverted on Tuesday, June 18, after the Kanchanjunga Express accident that resulted in nine deaths and over 25 injuries, according to officials. A cargo train rammed into Kanchanjunga Express, a passenger train, near New Jalpaiguri station. (AP photo)  In an official release, the Northeast Frontier Railways said that five trains — (15719) Katihar-Siliguri Intercity Express, (15720) Siliguri-Katihar Intercity Expre",3
dd59fc074e7ead036f8d526b8a78e630,Bengal train accident: Teams faced desperate scramble to rescue trapped victims,"​ Early on a rainy morning in north Bengal’s Rangapani, Mohammad Hamid was walking home after offering namaz at the local mosque, excited by the prospect of Eid with his family. But at 8:55 am, just as he was about to enter home, Hamid heard an almighty crash—the sound of a goods train careening into the rear end of the Kanchanjunga Express, leaving nine people dead and 41 injured. Hamid, and several other villagers from Rangapani, ran to help. R",2
